essay_id,essay,ground_truth,llm_response
21308,"During the @DATE1 I decided to join @ORGANIZATION2, I raised a market pig and was determined to sell it at the @LOCATION1. Raising a pig was time consuming and hard work. Without patience, great teachers, and having fun I wouldn't have been able to do it. That @DATE1 I had some great experiences and some of them, not so great. This was my first time being involved with @ORGANIZATION2, also my first time raising a pig. I never thought that I would have so many awkward moments. One of my awkward, yet funny moments happened when I was shoveling pig poop with my friend @ORGANIZATION1. This was also @ORGANIZATION1's first time being involved with @ORGANIZATION2 and raising a pig. @ORGANIZATION1 and I were just trying to hurry and get our work finished so that we could go back to our homes and shower. Turns out I was in to much of a hurry. My boots sank into the mud and poop which made me lose my balance, I tried using the shovel to catch my self but it was too late. I was covered in pig poop and mud from head to toe, I had fallen in it. @ORGANIZATION1 and I looked at each other for what seemed to be two minutes, but was only about six seconds, then we busted out in laughter. After our laughing was under control she helped me get up and we went to go find our agriculture teacher @PERSON1.  When @PERSON1 saw my once blue pants now brown, he couldn't help but laugh at me. He got his camera out and took some picture of me that are very embarrassing but make myself and others smile. After all the joking, laughing, and pictures were finished @PERSON1 gave some old clothes to wear for my ride home. I had to roll the window down because the car got pretty smelly. When I arrived home, I headed straight for the shower. This is an experience I will never forget. If I didn't have friends around me I don't think I would have thought of the experience as something positive and funny. Because @PERSON1 and @ORGANIZATION1 were there to help me and laugh with me, I got some pretty fun memories out of that @DATE1 raising a pig. Without the laughter it might of been a little negative, I might have been mad, or embarrassed, or sad. Laughter is an important element to have in a positive healthy lifestyle.",C,C
4633,"Books, magazines and misic should be removed if it has something offensive to the person or the child. Books, magazines, music can cause children or adults to have a big imagination and as they grow or are thinking that its a right way to do things. All this things that are not for a proper use shoud be displade of were no children or adult have it in use. I believe that this can hust people as they grow up or adults thinking its the right way to do things. Books and music should be removed if not used for something that is in good use.      Books magazines that have no material use and its used for pornagrafi or something else should be taken off shelfs. Kids and as adults have a big imagination that could sometimes hurt others as well as family members. Book magazines and music provide imspiration not to come to the fact that it comes to peoples distraction.thesse are way that by sometimes not knowing u hurt ur love one because of what u see, read or hear.this can the be the biggest effects on people.      The supplies you get like books, magazine, and music arent helping you and are caousing more problems in your life they should be take of markets. Also people sometimes decied to buy them beacause of what the pictures have instored for you in a good day. another thing that causes them to be taken of shelfs is the thought that u can get by looking and hearin and reading.This are all bad things for anybody to be ready or lisening to.     I belive that books, magazines and music should be taken off because its nothing good for the brain and it dosnt help you in any way. Also things that arent used for good are not use full.In my opinion, I think that trashy books and music sometimes it can take you to suiside or into making something cazy that later on you will regret.This is why nun od thoese things are use full for a person or a child     In conclusion, I think that books, magazines and music that are not use full shoul be taken of shelfs and should be putting things that do help the mind.Things that are not resorsful for a person mind should be put away.All this things came into not having estability in life and cometing rong steps that take you into failure.Finaly I think that all unresorsful books, magazines and music should be put away",D,D
21633," Many people believe that laughter can improve your life. Laughing lets out endorphins that give your body energy for daily activities. Relationships are usually better if both the people are happy. Happiness is like shaking up a soda bottle. Happy emotions build up in your body and when shaken, release with an explosion of positive emotions such as laughing. When I was born, my mother said that I was the most chubby baby in the world. As she said this, she laughed, in constant thought that I will eventually become a young adult. I giggled in the backseat of the car as we drove home together. I was taught by my mother, who laughed all the time until her eyes were full of tears, to laugh at every chance I had. Through my years as an infant, I giggled, chuckled, and laughed my way to adolescence. As I moved into adolescence, I was diagnosed with @ORGANIZATION1's @CAPS1, a mild autistic @CAPS1 that has a variation of side effects. Some people who have @ORGANIZATION1's @CAPS1 develop cases where their emotions do not show physically. This case is similar to the physical features of @CAPS3 @CAPS1. My main case with having @ORGANIZATION1's @CAPS1 is that I do not receive all the information given to me at one time. When people tell me a joke that they think is hilarious, I tend to miss the important parts of the joke, which are funny. As the joke comes to an end, everybody around me is laughing, but I am standing there with a blank look on my face. Sometimes I tell people I cannot laugh. Though I say this, I know it is not true. I can laugh, it is just really hard for me to find the right time. Most times, I laugh at a situation that really is not funny and everybody else has a blank gaze on their face. This usually makes me feel embarrassed and I don't feel normal. A lot of people tell me I look expressionless and then try to perk me up, or smile. I don't feel the need to smile, even in happy times in my life. I have not laughed enough, but have been learning in how to make bad situations into great and happy ones. Learning that at any moment I can laugh is important. Even if there is no joke being told, I can laugh. Most people would probably look a me in a weird way, but I wouldn't care because I am the one that feels happiness inside. Laughing relieves stress, makes other people feel good, and allows people with mental disabilities to feel more comfortable in the community they live in. I have finally learned that even with @ORGANIZATION1's @CAPS1, I can laugh just as much as anyone.",C,B
4384,"I do not believe that materiales in libraries should be censored. If parents don't want their children reading or listening to inappropriate things, they should pay more attention to what they are doing. If parents monitor their children closer they will be able to control what they are doing. There are alot of bad things for children to read, look at, and listen too out there. Parents need to do a better job teaching their children about what they can and should look at, read, or listen too.     It isn't often when you go to the library that you find something inappropriate unless you are looking for something inappropriate. It is very easy to tell what is good and what is bad. Most of the time in a library the more profound books and magazines are seperated from the childrens books. This, to me, is the way it should be in all libraries. In all of the times i have been to a library i have never accedentally come across something inappropriate. A library is a place for people of all ages it should not be limited to just one age group.     If libraries were censored more people would be upset. It would be the same way if a store stopped selling your favorite product because one person did not like it. Alot of adults probably would not go if the library were censored. The library would then become a place for mostly children. Most small children do not even go to the library so they would become virtually useless.     In all of my years I have never once heard of someone being deeply offended by something at a library. Weather it be in a magazine, on the news, or by word of mouf, I have never seen a complaint. Most parents do a good job of monitering what the children look at or read. Those parents should not be deprived of their privelages to look at more adult rated things if they choose. Just because one parent was to irresponsible to moniter their child does not mean that all of the parents should be punished.     The library is a place for people of all ages. Therefor the library should keep material for people of all ages and not just for children. The bottomline is that if people do not want their kids looking at inappropriate things they should keep a better watch over them. They should also teach them the difference in what is acceptable and what is not acceptable.",C,B
1587,"Dear editor, I think that people are spending too much time on the computer. Because of this, people are getting less exersice, they are not spending enough time outdoors and the dont spend as much time with their family and friends. Exersicing is an important part of one's daily schedued. I have a friend who exersices everyday. She is the healthiest person I know and rarely spends anytime on the computer. But, she knows someone who is almost her compleate oposite. He hardly ever exersices and spends @NUM1 hours on the computer each day. He has also been diagnosed with diabeties and is obese. These are the type of health problems that are faced because of lack of exersice and too much computer time. Experts say that people should get at least @NUM2 minutes of exersice every day. But, because more and more people are spending time on computers, this is almost impossible. Studies done at @ORGANIZATION1 show that @PERCENT1 of kids under the age of @NUM3 are obese or at the risk of becaming obese because they are not getting enough exersice. You don't want that number to increase do you? There are other problems that people face because of too much time on the computer. People are spending less time outdoors and more time inside at a desk. My friend @PERSON1 spends way too much time on her computer and not enough outside. She failed a science poject because she was on her computer, rathern than outside comparing the leaves from different trees. Doctor @PERSON2 is a child phycologist and when he asked kids if they would rather play outside or be on a computer, @PERCENT2 of them said computer. This shows that people on computers are not only young, but they want to be on the computer more than be outside. This is a number that, in my opinion, is too high. Lastly, there is the problem of people not spending enough time with their family and friends. By this I mean face to face time, not just video chatting with your friends on facebook. This has caused tension in relationships. My friend @PERSON3 didn't go to her family reunion but stayed at home on the computer and at the next family get together, she was ostrisized because she didn't go to the reunion. High @ORGANIZATION1 guidance counselor @PERSON4 says that @NUM4 out of @NUM5 friendships are ruined because kids dont spend enough face to face time with their friends but are on the computer. These are all god reasons why less time on the computer and more time exersicing, outside, and with family and friends will make your life happier and healthier.",B,B
406,"Dear local newspaper I disagree because people should just enjoying spending time with famimely and not on the computer  doing nothing do you agree with me so far? Frist of being if you wast all you're time being of the computer there is nothing there is nothing you can get done as I have notice many shildren are on computer every right after school playing on the computer. For example my cosiun is on the computer evryday doing  but wasting his time are you still with me. Secondly children should be studying on the computer not playing video games and going in website that are not allowed more then @NUM1 do students and children are on the internet palying video games and doing something the is done everyday also I have seen many kids playing games on the computer. Thirdly student will never learn nothing if they wast there time because computer is for studing and many students don't have there time wisely as they should also many student should be useing comput only sometimes not everyday I have notice that so many students don't learn from compu for because they are not studing tests mre then @PERCENT1 stundent fail classes because of computer. First of people should be spending time with  and friends because they are teh most important people aroun ud not computers. Are still with me? Secondly friends are the most important people I ever had because they care about and love you like you're ther families but what if you just wast youre on computer how are you know all your friends. For example m allways on comput never goes to see her friemds amd her friends to to here because she never cares about their only computer do god get what im saying here. Thirdly family is also important then just being on the computer because they care about you have to at lease spend sometime with family for example many families stop spending time with each othe because computer is important to them. Lastly help you're community is goal because you make you\re city look you don't want it he be massy also many people quit help with commicity servic around the neighbor for example I have see  trash on grounds and because they dont care. Finally going out doing sports and starting fit is very important. First of playing sports is far and youve health but people never play sports anymore just because computer for example @NUM2 people stop playing sports, secondly going to is very import because is good.",C,D
3921,"There are many different styles of  literature and media in this world.  With this variety, it has to please at least one person. If not, why was it made? There come a point when things just become too much. Some media and literature has passed this point and it should not be allowed on shelves.       Media is a huge influence in todays society.  What would you do without it?  Everyday, everyone is using media related, whether it is turning on the televison in the moring and watching the '@CAPS1 @CAPS2' to opening up a magazine and reading about what famous person is in jail this time.  You cannot get away from it. Teens @CAPS1 are truely addicted for the most part. We have video games, online chats (facebook and myspace), and moives.  Many things we learn from these are not good for our minds and health.   Some video games are good to play but when you become wrapped up in them, playing non stop, killing people and laughing at this, here you know there is something wrong.  Our minds are exposed to so much immorality and violence, so we think it is okay to do. Many people see it as, the movie stars do it, so why can't we?  @CAPS1's society is killing our minds and many young people who think their life is miserable just go out and commit suicide.       Music can get too extensive as well.  Yes, you have you oldies, country, and the jazz but when you add in the rap and heavy metal music, there is no understanding. Rap is all about who am I going to sleep with next and how many times I can have sex. Really, is this what our lives should be focused on? I didnt know people like the thought of a @CAPS3.  Heavy metal music, you cannot understand it, but when you research the words you see that life is useless and why are we living?  People say that this music helps them calm their anger down. Feeling realived after they have listen to it. You @MONTH1 be clam now but after hearing these words and banging your head around, what is going to happen when you do get extrememly mad?        Too many lives are effect by @CAPS1's media and literature. Lives of friends have been lost and friendships have been ruined.  Someone is always going to say a certain amount is too much, but I think we need to set a goal of how much is too much and try to save ourselves.  We are not like a video game that has seconds lives",D,C
21269,"  Middle school was a challenging environment. Not only are kids subjected to a rapid advancement in the academic environment, but a maturing social environment as well. The rapidly growing need for social dominance and in turn inflating egos makes for a bully breeding ground. Without the skill to be able to laugh it off, I would fear for anyone's mental well being in that environment.  Throughout my first @NUM1 years in middle school, I struggled with the building social discomfort of classmates higher in the social chain, making for a severe toll @CAPS1 not only my self-esteem, but my academics as well. The stress of my own social stature plummeted my grades continuing a cycle resulting in even more stress. The whole situation seemed hopeless and depressing. I could not believe that in only a little over a decade of life, my outlook had become so grim. I wondered how I would make it through the rest my school years.  Everyday I had the pleasure of hearing any number of new insults made up by those higher in the social ladder, attempting to supplement their growing self-esteem and inflating egos; @CAPS1 some days even those who I previously believed to be my friends joined in with them. Except for a few trusted companions, it seemed the whole world was out to further themselves by bashing me with any number of new insults.  Being made fun of daily had continued until I realized something; That laughter is key in social survival. Without laughter there was no way I could have survived those school years. After this revelation I was able to laugh at things said to me and laugh at myself as well. I was able to take the the cacophony and learn with it, taking it as critique to better myself. Through laughter and their jarring remarks I was able to secure my position in the social scheme as well as improve my intelligence, as well as make new, better friends and come to peace with others, while maintaining the the hurt I experienced earlier to be ""popular"" without having to make fun out of those who were like who I used to be; @CAPS2 a win-win scenario.  Laughter is key in any situation, whether it be a conversation with a friend, or experiencing the penned up frustrations of immature adolescents. From laughter I learned a great lesson, one that I hope everyone has not learned should. Without the lesson of laughter, I don't know how anyone could lead a successful and pleasurable life. ",C,B
3366,"Should certain materials be removed from our library shelves just because it has uncensored materials inside of it? My opinion is no, actually heck no! Now don't get me wrong, but I'm not the type of person that likes reading materials like that all the time, but every once in a while there is a really good book or magazine I would like to read that is uncensored. The bad thing is that  I am told I cannot just because it says something or shows a picture of something a teenager supposidly shouldn't be seeing.      One of my main questions on this material is why are they allowed to show statues of the early roman times in our history books but not materials we hear and see on a daily bases? Half of the time the statues are of a naked person. I don't see why that is allowed but other materials about our times are not. We are in the time period were people are open that it doesn't bother them to see that stuff. Yes, some materials are not suited for teenagers my age, but honestly I hear offensive things all the time when I walk through the halls in my high school.      Someone @MONTH1 have an opinion about how the material is offensive, but if its so offisive why do they bother even complaining or thinking about it. Yes, everyone has a right to their own opinion, but thats there opinion and that doesn't make them always right. That person can have there opinion but other people have opinions that might oppose the other persons opinion. Does that make them wrong? You will never know because everyone has there own and who knows whose opinion is right.      Another statement I would like to just throw out there is that we teenagers are learning to make our own decisions because in the near future we are going to be adults and have to make those choices on our own. So, just let us choose if we would like to read material with uncensored things in it. It is our choice, why can't we just choose it without people telling us we cannot.      I still do not see why it is such a big deal of reading uncensored material. Why can't they just allow the materials in our libraries. Don't make any decisions for us because we can do it ourselves, we are learning how to be more adult like, right?",C,C
748,"@ORGANIZATION1, I would like to tell you computers are very helpful in our society today. Have you ever needed to know something about a state or a place that brought up nig news & you needed to get it? Were did you turn to? I know not a book, but to the computer. Without it how were you going to get your info. I think computers are benefitial to our society because it can help you learn and it could tell you when or where to sign up for activities. People interact with others different countries, states, & or continents. Next, is how computer could benefit our society. Computers could help us learn by searching up research for a paper or even expanding our general knowledge. For instance today my class & I are going to the @ORGANIZATION2 @CAPS1 to look up info on seat belts on buses. Without computers my class & I couldn't have get it done without the computers. If we had books, it wouldn't have been enough to give to us all & that would mean we would have to share. With sharing some kids @MONTH1 have hogged the books for a long time not allowing the other kid to get the info needed to do the paper, which would lead to a civil dispute in the classroom those two. With computers we have enough for each kid in the class. And, computers could help with gaining more general knowledge quicker. With gaining more general knowledge you become smarter. Next, computer can help set up activities. Computers could help go sign up for activities like baseball, football, basketball, or a gym. With the help from the computers you don't waste time going to the gym signing up, while you could do it at home. Maybe there's a waiting list to enter. You would've known that if you signed up online. For instance my little brother plays baseball & my parents signed him up online. All they had to do was to take him to the place to sign up & show that. I live in the town of @LOCATION1, while others had to sihn up, register, & pay. All of that could've been done online like my parents didnt with the understanding of why computers could be helpful to society by being able to gain knowledge & able to sign up for activities. Do you see why we need them for everyday life or just to get around? Computers are benefitial to our new up & coming society!",C,C
3573,"In our society today there is always going to be something that someone disagrees with or dislikes.  Items should not be removed from the shelves just because someone takes offense to it.  Everyone has a book or movie out there that they disagree with, but if it is removed just for that reason then there would be a very limited selection left.  Students would take advantage of this and they would have educational books removed.     Removing items from shelves removes history.  Our history books tell us stories of slavery and descrimination.  If someone takes offense to this and has it removed then we are losing a part of our history that needs to be heard and taught so that it does not occur again.  Items in the library are items that you can choose to check out or choose to not check out.  If you take offense to an item in the library then you do not have to read it.  Something that you @MONTH1 take as offensive @MONTH1 be something that inspires and encourages someone else.  Wether you like an item or dislike it is a matter of your own personal opinion and decisions should not be made based on someones opinion alone.    Think about it.  If you have a favorite book, movie, or song then would you want it to be gotten rid of based on someones opinion?  You have the right to be able to read,watch, or listen to whatever you want.  It should not be limited based on someone elses opinion.  It would cause much argument among people.  Some have different opinions then others on a certain item in the library which will lead to argument and possible violence.     There are so many wonderful and inspiring books and movies out there and there is always going to be someone who does not like at least one of them.  If items are removed based on someones opinion then there will be a very limited selection left.  People read for enjoyment and knowledge.  They deserve to have a wide selction to choose from.     In our society today there is always going to be something that someone disagrees with or dislikes.  Our opinions should not be based on a person's dislike of something.  If they take offense to it then they have the right to ignore it.  There are so many books and movies out there that teach us of life before our generation.  We need these books and movies so that there are not repeat events of all of the rough times our ancestors had to go through.  We need these books for future generations so that we are able to teach and guide them.  Items should not be removed from the shelves based on the fact that someone takes offense to it.",C,B
3051,"The library is a pathway to knowledge, which branches to many different cultural roads. It has expanded from just a place of books to a building which also houses music, movies, magazines, and other forms of media. But, there begs the question if certain materials should be excluded if they deemed to be offensive. There are many ways to approach this question.     Is censorship an answer to offensive materials or an answer to what is not 'politically correct'? Often, people will claim certain work to be unjust without understanding the viewpoint of the supposed victim. It is quite ironic that the people with the power - who stand up for offended parties - often do not understand them more than the creator of the work.      Another reason for censorship is to protect children from unwanted material, which is very understandable. But, where in the process do parents have control of what exactly they want their children to access. I believe it is the resposiblity of the parent to determine such restrictions. If a parent gives a child unlimited access to material at a library, then the child should be able to explore wherever their curiosity takes them. If the parent chooses to limit access, then they should be active in the process of selection. It is the right of the individuals who birthed and raise these kids to determine how they are guided.     I myself am a musician, which is no more artistic in a sense than any other creator, such as an author. My creations are expressions that I give for world to enjoy and think about. To remove the work of an author in a library is to damage his ability to spread his thoughts. Of course, there are other outlets to acquire books, but the library is one of the greatest outlets.     There are a couple complications that will arise in censorship on libraries. What guidlines do you have in determing excluding the offensive materials? If a material offends one person, is that sufficient enough to exclude it, or do you need a larger group? It is unrealistic to always get a complete consensus of a group's opinion, so how do you determine whats offensive and whats not.            In all, I believe that everybody should have the ability acquire whatever material they want from a library. It is an institution that is allows one to go places that they will never go and live lives they never will live. Its ability to do such should not be compromised.",C,A
101,"Dear Local Newspaper, Have you ever gone somewhere, taken pictures, and posted them on the computer? If you have you will remember where you visited. But atleast you went to @ORGANIZATION1, or @LOCATION1 or somewhere. There are some people who are on the computer all day. Instead of experiencing nature and taken on @CAPS1 life brings to them, they are on facebook or youtube all day. This disgusts me because there are many fun, beautiful, and entertainings things to do. In @CAPS2 opinion I think computers have negative effects on people. People miss out on enjoying nature or interacting with friends and family. Some people do not get exercise anymore and it hurts to see obese people just sit ther and do nothing about there lives. First I'd like to talk about obesity. Did you know that @PERCENT1 of children are obese at young a young age? Computers take the place of exercising for a young boy or girl. They should go outside and play sports like basketball or soccer. Another thing is those game websites. Children get so caught up in a computer game, everything around them just disappears. All they worry about is winning the game. While playing this game they might eating doritos. Sooner or later five pounds is gained. Then they will regret not exercising and not be able to move. Later in life, when things are bad for them, they will realized on how many fantastic things they missed. Then they will say ""@CAPS1 did I do with @CAPS2 life?"" @CAPS2 next point shows that people are not enjoying nature. Have you ever taken a nice walk in the park? I know I have. Well people sit inside all day just taking a peek out the window, but don't think about going outside. Nature is beautiful, smells nice, even refreshing at times. But no. People sit on there butt all day. On the computer accomplishing absolutely nothing. Why can't they go outsite for a walk or a jog? People can see animals like squirrels climbing up a tree. How cute. But instead they play a virtual game where you shoot squirrels with a paint ball gun. So much is missed because of computers. As much as not enjoying nature upsets me, some people blow off their own family just to watch a re-run of family guy on youtube. @CAPS1 have we come to? Some children hit their parents because the parents shut the computer off. I'd rather enjoy a meal with @CAPS2 family and then just sit down, relax, and talk. Also some people don't get sleep becuse they are ""doing something important"" and miss a family trip or even school. In conclusion I believe that computers are bad because of obesity, missing nature, and not enjoying company of family & friends.",B,C
4537,"Everybody had their favorite movie, song, or book when they were younger. Sometimes these types of media aren't exactly child friendly. Songs today hint at sexual activities. Books about scary vampires and werewolves are being published. There are even movies that depict violent and inappropriate behaviors in which children should not witness. Does that mean they should be limited by a public place, such as a library?  Several people would agree, but I disagree.          Growing up, @PERSON1 was the wonder of my world. Her music was fun and unbeat, making a sunny day even more enjoyable. Her lyrics seemed like they meant nothing, until you thought about it a little more deeply. Even looking at the music videos, they show actions and images little children shouldn't be copying. Some @MONTH1 restrict their child from such material, but I would call that depriving a child of there freedom.           You can go to any public library and look through numerous selections of books, dvd's, cd's, and even magazines. Some library's even have computers available to the public. Not all places will carry your favorite aritist, movies, or reading material tho because they believe it isn't something little children should be indulging in. Who is to say a little kid can't enjoy the material that they'd like? That's like taking away part of a person's originality. A child would not have the opportunity to become an individual with their own opinions and feelings if they were restricted to a one mind track.          Limiting a child's media could benefit them in some way. Restricting time on computers, limiting the amount of hours playing video games or watching television could help teach a child time managment skills. Most children will see something interesting and repeat what they learned or share it with an adult and it could get them into trouble. Library's shouldn't have to take the offensive media off the shelves though. Age restrictions on renting those offensive types of materials should be set.           Just because a book or movie has language and images that shouldn't be seen by children is made, does not mean a library should limit that access to the public. Restrictions on renting that material could be set. It would solve all issues, in my opinion. In conclusion, censorship in public library's could be beneficial, but they should just set an age renting limit instead of removing all material alltogether. Therefore, making parent's happier and not restricting a person's freedom to develop there own opinion's and liking's of the different types of media",C,B
885,"Dear Local Newspaper, I just heard that people are spending too much time on computers than with their families and friends. No @CAPS1 is not true just listen to the reasons why in a computer you can find people that you'r looking for. Also @CAPS1 can always help you on something that you need help on and you can do different kinds of activities. If you keep on reading you are going to see all the tipical reasons why I think that people are not spending much time on computers than with their families. (@NUM1) @CAPS2 reason why I think that people are not spending much time on computerr is because, the computer can help you look for a family member that your looking for or a friend. My second reason why I think this is because naybe you never met that family member and you want to get to know them. My last reason why I think this is because @CAPS1's really a person that you really love and need in your personal like. These are the reasons why I think that they are not spending to much times on the computers. (@NUM2) @CAPS3 reason why I think that people are not spending too much time on computers is because @CAPS1 can help you in many things that you need help on. My second reason why I think that they are not spending too much time on computers is because you can do your homeworks their and @CAPS1 can help you with @CAPS1. @MONTH1 last reason is because if you find something really difficult that you dont know @CAPS1 helps. (@NUM3) @CAPS4 I think that people are not spending too much time on the computers because you can do different kinds of activities their. My second reason why I think this is because when your having a @CAPS5 party and you need invitations the computer can help you. My last reason why I think this is because if you want to move to @CAPS3 state or country you can see the place on the website and then you can go. These are the reasons why I think that the computer is very helpfull. (@NUM4) I hope that after reading all the tipical reasons of computers like, @CAPS1 can help you on many things, you can look for people, and you can do different activities, that I really convinced you, also I hope that you really liked and enjoyed reading my letter.",D,D
3361,"Some people @MONTH1 think that certain book, movies, magazines, or music should be removed from libraries because they @MONTH1 be found offensive. I believe that libraries should not rid their shelves of 'offensive' material.      What really makes something offensive? If someone were to tell me that it looked as if I've lost weight, I would find that offensive. The person wouldn't have meant it that way, though. Although I would have found it slighly rude, another person @MONTH1 have found it to be a nice compliment. With this logic, can one really conclude that anything is truely offensive? By saying something is offensive, you're stating your own opinion. Even if they aren't the same as everyone else's, everyone is intitled to their own opinions; equality is something most people find very important. Because of this, one person's definiton of offensive shouldn't be held higher than another's. If we rid libraries of 'offensive' material, that is exactly what you would be doing; you'd be making one person's definition of offensive superior to another person's.      I also believe libraries should not get rid of 'offensive' material because by doing so, they would probably be getting rid of a lot of interesting material. Let's use my religious beliefs for an example. I am @CAPS1 @CAPS2. Basically, I do not believe in '@CAPS3'. If someone were to write a book about my religion, I would find it interesting. Some @CAPS4 @MONTH1 find it to be offensive, though. So if a library got rid of that book because someone found it offensive, I wouldn't want to go there as often. When I go to a library, I want to find a book that I'd enjoy reading. If all the material that is found offensive was taken out of the library, would there really be anything left? If so, I doubt many people would find it interesting.      I also believe this because by taking a book off the shelf because you find it offensive, wouldn't you be offending the author? As I said before, everyone is intitled to their own opinions. Because of this, libraries should allow authors to speak their minds. By taking their books off the shelves, you'd be offending them. They took their time and effort to think about and write that book, and for you to offend them by taking it off the shelf, you'd be controdicting the entire purpose of removing it from the shelf.      In conclusion, I believe that nothing can truely be defined as offensive. Also, people should be able to speak their minds. Therefore, libraries should not attempt to rid there shelves of 'offensive' material",C,B
4661,"It seems today we attempt to censor everything, but are we going too far?  Could it be that we have crossed the line and are no longer protecting the children, but are instead holding back our society as a whole?  In my opinion, censorship of literature has crossed the line.     A library is, essentially, an incredably valuable resource to each generation.  In some cases it still is, but when books are being with held do to the fact that it @MONTH1 offend someone we are holding people back from the knowledge they could gain from the work of literature itself.  We attempt to placate everyone in today's society, therefore we censor several things that are not politically correct.  If future generations are unable to learn what we have through these writings, then they will lack the insight we had gained.     Another reason is, to be perfectly honest, history and society have not- and very well @MONTH1 never truly be- politically correct.  People take umbrage to certain words and consequently some libraries will remove the book featuring said words from their shelves.  After this is done, what have we really accomplished?       Have we made the world a better place by attempting to hide a part of history?  That is debatable, but by the same token, in school we must learn about the @CAPS1 despite the fact that it upsets many people.  We must learn about this because it was an important part in history that needs to be remembered in hopes that nothing so terrible as that will ever happen again.  So, if we learn about an entire subject which happened in another country but effected the entire world should we not learn about our own faults in history?  The times we have oppressed people, the terms we used so commonly we attempt to hide now.       Has it really helped us?  No, for until people recognize a problem and furthermore are reminded of how wrong it was they will not understand it.  Napoleon once said that history is a story written by the victor, but is victory so sweet after our history has been rewritten?     If everything that offends people is censored or taken away we will have nothing left.  For if one person is aloud to say what is and isn't acceptable then others will partake in this as well.  It would become a new fad and people would find a problem with just about anything.     So, essentially, by censoring works in libraries we are holding back the future generations from all that they could be.  We are forcing them to be ignorant of society's problems.  In the end we must ask ourselves, was it really worth it?  I remind you, a library is an invaluable resource.",C,A
1505,"Dear @CAPS1 @CAPS2, @NUM1 out of @NUM2 of the students and staff members of @CAPS3 @CAPS4 school find computers verry important. Computers not only help people in school but at home too. I know that the readers of this artical will agree that computers are verry helpful, they teach us about people and things far away, and they are great for chating online! Most people use compoters every day! Computers are verry helpful tools in every day life. They always have a program that if you spell something wrong it corrects you. Computers even have websites of a dictionary were people can look up words. I know this is verry helpful because my brother is writing his collige essays and their are no colliges that will be impressed by a gramaticly incorrect essay. Computers also help you find things you need really fast, like food restrants and the closest malls, or even jobs! Not only do computers help people with spelling and jobs but they also can teach us about far away places. Computers can show and tell us of wonderful places beond what we have scean. A lot of normal societys familys have been on vacation before. To find an intriging place to go they can look it up on the world wide web. Even if a family cant go on a vacation they can still find from their computer cheeper closer things to do. When computers are beig used to find places and thing across the world and near you is they can also give teens the oppritunity to chat with their friends online. A lot of students in @CAPS3 hallow school have a facebook account. Most use this account to talk to their friends online. I also have a facebook and I use it almost everyday to talk to my cousin from @LOCATION1 that I havent scean sence I was @NUM3. But, computers arent just used for fun chating they can also be used for school blogs. In my language arts class we have a reading blog that every student has to participate in. This blog allows the class to not wast class time to talk about recently read books. In conclusion computers should be taken seriosly because they do help society. Computers help us every day, they teach us and they can be verry fun and eductional. Remember what @PERSON1 from the department of tecnolgey at @ORGANIZATION1 said, ""@CAPS5 can only get better if socitey accepts it.""",B,C
21509,"So one day I was at home babysitting my little brother. It was a super boring day. So go check my email, and I get an email from my boyfriend. I got excited to talk to him becuase I got my phone taken away. I open it, and it was a break up email. It was so shocking. I wanted to cry. So I called my mom on the home phone, and asked if my best friend @PERSON1 could come over. My mom said yes. I called my best friend @PERSON1 and tolled her what had happened, and asked her to come over. By this time I was crying my eyes out. @PERSON1 said yes to comeing over! @PERSON1 is my best friend in the whole world! She always knows what to do, and say when I'm upset. I was waiting for her for a long time. Her mom always takes forever when she out doing things. She finally gets to my house, and she gives me a big hug! We are always there for one a other. I have always been there when all of @CAPS1 boyfriends had dumped her so it felt nice for her to be for me this time. I haven't had as any boyfriends as she had. So we go to my room, and I'm still crying. I couldn't stop. It was like a river fellowing down my face. Being dumped really is a horriable feeling. He was the best boyfriend ever, so the he dmped me was very unlike him. @PERSON1 was just sitting there texting. I was think why are you just texting you should comforting me. I didn't want to say it so I didn't. So started to talk and we desided to go to the mall. Thats always a fun place to be. So we ask my mom. She just got home. She said no. I really didn't want to be home anywhere was better any home at that time. So we went back to my room, I was crying again. So @PERSON1 started to say bad things about my ex-boyfriend. I knew the things weren't true, but it was really really funny. We were both laughing really hard and I was starting to feel better! Yay @PERSON1 making up stupid ex-boyfriend jokes! Laughter is the best way to make everthing better!",D,D
