essay_id,essay,ground_truth,llm_response
4777,"Different Then Everyone Else     @CAPS1 do people find small things offensive?My opinion is the everyone as their own idea of what can be offensive to them.There are so many small things the can be offensive like books, movies, and music.Its not horrible or bad to have a book on the shelf the you might think its offensive. I find it a little rude to discriminate someone for thier one belonging.      Books can be a way to learned new things about someone. I think sometimes books can tell you more then what can a person with there own words can.There are so many books the can be a little offensive to people and even kids.I know the a parent wouldn't like to have a book on the shelf  about '@CAPS2', when they are getting @CAPS2.Sure is not a nice thing to read about but, really parents think about it.Don't you think us like kids need to know what really means @CAPS2?A book can tell us the and a good way or and a bad way but we can learned from it,and you dont even have to talk about it.      Movies are similar like books,in one way the you can see it in action what there trying to teach everyone.I know the some movies are horrible just like @CAPS3 @CAPS4.Its a horrible movie to watch but really we need to know what really happened to does people. And even it a teacher is tell you have to see it with your own eyes to belive it. A good way it to watch the movie and learned from it.      Music has  a lot of ways of being offensive to people but singer's thats their way of express their own feeling about stuff.We can't really discriminate anyone for their own belives. There are so many singer like @CAPS5 @CAPS6, the use a lot of bad words in his song but thats how he get's his own feeling out to others. Even if the song is offensive to you its more of their own opinion just like we all have different opinon then others.      My opinion about feeling offensive is we all are different and have a opinion about it and we need to respect the. Especially if i wanted to learned new things and someone doesn't want to tell me or show me I would want a book or a movie to learned. And parents just becuase I'm reading a book, or watching a movie or listening to music  about bad stuff don't assume I'm  going to do those things I would just want to learned about it. I wouldn't like for someone to take a book off the shelf especially if i want to read it. Remember its your own opinion about the book not everyone is different then you",D,C
4644,"Libraries are normally a safe quiet place for people to go set down drink a cup of coffee and read a book/magazine, search the internet, or listen to some of there favorite music.  But, some people don't use it as that.  They think it is a time to goof around and disrespect other people that are trying to have some time just to them selves while there children are away or had a bad day and to regroup and get ready for the next day. But then we ask our selves why do people want to set at a library and read.  Why can't they just check out a book, cd, or magazine and take it home? Why do people think it is such a big deal to be able to check out books, magazines, music, and movies from the library?     I don't see what the big deal is to this! Most counties have a public libarary.  That is meaning they will accept anyone that is interested in looking at there stuff.  Yes, I can see libraries making the person checking out a book sign a letter or document, giving personal information as in a telephone number, address, or credit card number.  The letter would be saying that they have this much time with this book and they needed it back on a certain date or else they need to bring it back in a get it renewed so they can't accuse of anyone stealing a book if they just want it for a little bit longer.  Most places have what they call late fees.  Normally, if someone has a late fee then you aren't going to get that book back because they don't want to pay it so I feel as if giving them a credit card number they can just keep charging there account and get the money that way for the late fees. Because they can just not answer your phone call or they can just throw away a letter that they recieve in the mail from the libabry in the trash.      I know our school library here at @ORGANIZATION1 has always had problems with getting books back and not paying late fees. This problem is sometimes a never ending process with certain people because some of them just don't care.     Yes, the internet would be a little diffrent because not everyone has money to get the internet at there house.      I am not writing this letter to gripe or be annoying I am trying to tell you some of my ideas that I have to keep a library up and running and not all junkey.  My ideas to me are good ideas and I feel like we can put Libraries into good use around this county and @LOCATION1",F,D
4246,"Every parent wants to protect their child's innocence. They do not want their children to come in contact with things that might influence their decisions. The truth is though that they are going to run into these types of things eventually, whether it be from other kids at school, what they see on television, or what they see on the @CAPS1. It is their choice as of what decisions they are going to make, so I do not think libraries should be censored due to the content of the material.     One reason libraries should not be censored is because nobody is forcing a person to pick up material that might have offensive content. It is all about choices. There are a lot of other options on the shelves that do not include such topics. Some people @MONTH1 want to read or watch something with such content. Taking these pieces out of libraries would not be fair to them. People should have the option to read or watch what they wish. Censoring libraries would take away these people's right to such topics.     Another reason libraries should not be censored is that eventually nothing would be left. As Katherine Paterson said, 'And then we have no books left on the shelf for any of us.' @CAPS2 is a very true statement. After one censoring, people might still think topics are inappropiate, and the libraries would have to be censored again and again until there is nothing left. People eventually will not be able to use libraries. Losing libraries as an option will cause people to lose their right to that resource.      A final reason that libraries should be left uncensored is the difference of opinions. What @MONTH1 be offensive to one person might not be to another. How would what should be gotten rid of and what should not be decided? It would be much easier to just leave the people to make their own decisions on what okay to read and watch and what is not. Nobody is forcing people to pick up a book or magazine that is going to offend them. If you do not like what is being discussed, do not read or watch it. It is as simple as that.      There are many more reasons libraries' content should not be censored, but here are three reasons that are obvious. Censoring libraries are going to eliminate a person's choice. It will cause problems, as to what is appropiate and what is not. Eventually libraries will have nothing left. Of course every parent wants to protect their child, but eventually they are going to grow up and have to make their own choices. Censoring libraries is not going to stop children from learning about offensive things. All you can do as a parent is raise them well and hope that you have taught them right from wrong.",C,C
1668,"Dear @CAPS1 of @ORGANIZATION1; Technology seems to have a positive effect on people. But could it be a bad thing. The computer is one of the top uses by @CAPS2, but I think we spend a little to much time on it. My reasons are, kids and adults spend to much time on it, cant interact with friends or family and you cant enjoy nature. Dont get me wrong, its nice to meet new people on the internet and learn about other places. But when are you going to get your exercis of your on it for @NUM1 hours? Sometimes you can never get up because your eyes are stuck to the screen. As for food, you sit and eat junk food. You cant get a healthy meal if you eat chips & candy for hours. Instead up being blinded by the screen, you can get blinded from the sun outside by riding a bike. Its a great way to get fit, rather than typing and clicking away at your @CAPS3. Another way of getting fit, (than to sit) is going out for a run. Kids need about @NUM2 mins of cardio, so why not run your legs than your newest download? You work out your arms & your legs! My next reason why spending time on the computer too much is bad is because you wont have time for your friends or family. Are kids just going to sit at the computer all day while your family is having fun? Also, when you have chores to do, what will happen to them? The dishies will be dirty and your room will be a mess. Most of all wont you miss your friends? At this age kids/teens should be partying with friends and not gossiping online. No one would ever want to invite you anywhere because they will know you will be on the computer. Lastly, my final reason is the most simplest; enjoy nature explore the outside instead of living on the inside. Its good to go out once in a while and get a breathe of fresh air. If you havent visted the park in a while it would be great. Hear all the birds chirping and see the trees and flowers bloom! Then take a nice walk or stroll in the park. Your getting exercise & exploring nature too. While your at it, plant some flowers in your garden. This shows instead of buying games online, your buying seeds to help the environment. In conclusion, spending time on the computer is not bad, just dont spend hours-upon-hours on it. Kids will be kids, as well, adults will be adults. So take the considerations in hand. So try to get exercise, hang out with your friends & family, and enjoy nature!",B,D
3270,"I think that censorship should not matter in a library due to the fact that some of those books, magazines, music, and movies, are liked by different people everywhere. If you do not like something said or seen in some of the materials, then do not read or watch or listen to any of them. People have different tastes in what they like to listen to or watch or read about. Some people might like rap music but other might like rock music. People that like rock music might not like rap because of some of the languauge used in songs. This is why some people listen to other types of music and do not listen to the type of music that they find offensive. I like rock and metal music just because rap is a little offensive. I have had a lot of family members say that i shouldnt be listening to such music because of the language.     Some people say that reading certain things is a prefferance, but what if you are sitting in a doctors' office and you would like to read a magazine that is just sitting around. If you start going through the magazine and find something you do not like or take offense to, either keep flipping the pages or put the magazine down. You have to think to yourself that there are other people that enjoy or are interested in something you might find offensive. The best thing you can do is put it down and think to yourself that it is not directed towards you. Magazines can have all sorts of stuff hidden beyond the pages, but sometimes you have to look at the cover to see what some of the things that are written in the magazine. Sometimes this can help you decide on rather or not to read it.      Movies are always fun to watch no matter what occation. Some people like certain movies such as action, comedy, romance, or drama. Some people might not like action due to the fact that there is violence in almost all of those movies. Some might not like comedy because of some of the rude humor. There are just alot of types of movies out there and its not the producers fault that we do not like it. People make different movies because everyone is not alike. Some people might get offended by some of the contents of a movie and what you could do to help that is just by reading into the movies before seeing them. I think that cencorship should not matter in a library due to the fact that some of those books, magazines, music, and movies, are liked by different people everywhere.",D,D
3683,"Should there be censorship in libraries? People think that there should be and some think it shouldn't matter. I think there shouldn't be because maybe some people like those books. I have three reasons why there shouldn't be censorship. My reasons are first people like certain books and should be able to get what ever they want. Second, the libraries should be able to put what ever they want on the shelfs. Third, if you don't like what the books say then don't get the book.      Libraries have many books for you to choose from and you can pick which book you want to check out. Libraries don't need to censor their books because some people might want books like that. Everybody has there own preference on the kinds of books and music that they like. Censorship wouldn't allow them to get what they want which would make them mad. There is all kinds of genres of books and music around, some have more strong language in them then other genres. Some people like their music uncensored and should be able to get it. Libraries and entertainment stores are the ones who buy the books and music not you.     Libraries have the freedom to get what ever books they want to and put them on shelves. If you don't like what certain books or music say then go get something you do like. There is no rule that says you have to get a certain kind of music. Some people like the music genre called rap which does have some strong language in it but its your choice to listen to it. the stores just put the products on the shelf to make money not to get you angry about what the products say. There are sections on the shelves that say what genre they are.     People that want to say something about what the language is like in the book should not have checked it out. You have the right to ask what certain music, books, or movies are like, and movies have ratings on the case. Music and movies have ratings which tell you how strong the language is on the cases. People can not say to monitor that when it tells you everything thats in the movie or @CAPS1. The libraires and stores usually mark the sections on what genre they are. That can tell you where the uncensored parts are. You can stay away from those sections if you find them offensive.      The libraries should not have to censor there books and entertainment store should not need to censor all the music and movies. Its your choice what to get not theirs. People can stay away from those areas that they find offensive. Everybody should be able to get what they want even if it might offend others.",C,C
4538,"Do you believe in hiding books and movies that are over @CAPS1? Do you think that children can control themselves with offensive behavor? Have you ever seen a child watch a scary movie that was @CAPS2 @CAPS3? Why do you think that most parents block that kind of viewings from their young children? I believe that materials such as books, music, movies, and magazines should be removed from the shelves from children, if they are found offensive.       I fully agree with adults not letting children watch that new scary movie or that action book their brother is reading. I think they should consider the effects that come with watching or reading certain things. Children at young ages still have their innocence. You don't want your child having nightmares because you let them watch a over @CAPS1 rating movie. You would feel guilty if the child has problems for the rest of their life.      You have to make a choice on whether the it's comfortable for them to view what their watching or reading! It's important to hid them so the child can not get ahold to them. Be wise of the kind of movies and books you leave around the library. You should have a section for children in libraries. You should have all the materials that a child should be interested in. It should be colorful and playful as possible.      I used to watch this girl named @CAPS5. I was babysitting her one night, while her parents were at the movies. I brung a movie to watch, when @CAPS5 fell asleep. So once the clock turned to @NUM1, I put her to sleep. But little did I know she woke up and @ORGANIZATION1 me watching this horror film called @ORGANIZATION1. It gushed blood everywhere and she started to sceam! I thought I had secured her in her bedroom, to go to sleep but to my surprise she was still woke! I rushed over to her and put her back to sleep. hoping she didn't have any nightmares.     Please be curtious to the things youlet children read or see. You have to think of the effects of what's going to happen to the child later in life. I know you think that it's not that harmful to children, but it can really mess up their minds and actions forever. So I hope I have persuaded you to follow my advice and pull them over @CAPS1 movies and books off the shelves for the safety of the children",C,D
1764,"Dear @PERSON1, The advansing technology is showing a very negative affect on people. Because of computers people are spending too much time on computer and less time doing things that are better for them. First, spending too much time on the computer can be bad for your health in many ways. For example, looking at a bright computer screan for more than @NUM1 min at a time is extremely bad for your eyes. The brightness damages your eyes and can lead to severe loss of vision. Also, if you spend all of your time indoors and on the computer you will not get the exersize you need. @PERSON1, were you aware that for every @NUM2 min you are on the computer you should spend @NUM2 min outside. It is very important to get fresh air, sunlight, and exersize. Moreover, another problemwith computers is that you don't get as much interaction with people. With online chatting you can't know what the other person is feeling like, @PERSON1, or if you are even talking to other person you think you're talking to. It is much better to interact with people in person, face to face. To have good social health you need to hang out with friends, and laugh, and have a good time, not sit in a dark room and talk with online friends. @PERSON1, people need to interact with real people. Furthermore, computers can be very distracting to many people. For example, @PERSON1, say you needed to type up an article for the paper on the computer, but you decide to play a game for a min, or look something up, or talk with a friend. You say that it will only take a minute and then you with type the article. But when you stop all of a sudden you played for @NUM4 hours. Then you have to stay up later to finish. Computers are extremely distracting. People of all ages have this problem of being distracted by computers and not gettind work done. In conclusion, computers, although an advance in technology, have very negative side affects. @PERSON1, I feel that it is our job to tell the people of the negitive side effects of computers. It is our job to help people over come the side affects of computers. Please @PERSON1, we need to help the people by writing an article in the paper to warn them of the terrible effects computers have.",C,D
257,"Dear Local Newspaper, @CAPS1 opinion on the fact of the computer is that it can be bad for the citizens in @LOCATION2 in @LOCATION1. I think that some people are not getting enough exercise and I also think that you can get lazy on the computer is bad too. @CAPS1 three reasons for @CAPS1 opinion is @NUM1. People are not getting enough exercise, @NUM2. People get lazy and changes while being on the computer an mount of time, @NUM3. They will get addicted to the computer. The first reason is because people are not getting enough exercise I pick that reason because people I know gain a lot of weight and it's kinda of sad because they do nothing but stay on the computer and eat. Another detail is that the computer messes up your eyes by staring at that type of screen. One time I did that and @CAPS1 eyes felt weird after getting on the computer. The third detail was that people gets very fragile and weak. I picked that detail because if you get up off the computer and exercise your bones will become weak. The second reason is because people will become lazy and changes for an example people will keep asking you to get stuff and do stuff for them and you would do it because you be a good friend. The second detail is that the person will change, the person will be lazy to go to fun events with you as a freind. The next thing you you wont have a freind anymore. The third detail is that it's like your bestfriend has replaced you for a computer that hurts if a person you know for a long time has replaced you for a computer thats something that will make you depressed and make you wanna commit suicide too me anyways. The third reason is because the person will get addicted to the computer for an example you want to celebrate a birthday and the person says ""first I got to beat this level."" @CAPS2 the person saying that the person is not going to get off the computer. Another detail is that his day will go pass fast and thats like waisting days of life and people who died will do anything to get their life and to waist is not good. The third detail is you will began to hate the person because the person dosen't care about anything but the computer. Those were the reasons to explain @CAPS1 opinion on the compter fact in the news paper I read.",C,C
4733,"Offensive materials @CAPS4 be anything but I'm talking about libraries and whats inside. Books, music, movies, and magazines @CAPS4 be offensive to someone but not everyone. Removing these materials from library shelves because a few people veiw them as offensive material is not a good idea because if they find it offensive then somewhere someone is enjoying it. Not everyone will find a book, song, movie, or a magazine to be offensive and for that reason no books, cds, movies, or magazines should be withheld from the public in any library. My friends liked reading @PERSON1 books but i did not like them, but i did not make them stop reading because of it, just like 'To @CAPS1 A @CAPS2 @CAPS3,' @CAPS4 be offensive but if you find it offensive don't read it, plain and simple. There wil always be one person who doesn't want their kid to watch a certain movie, or read a @PERSON1 book, but that is not a good reason to remove any materials from the libray shelves, let people read what they want to read, watch what they want, and listen to what they want, there is no good reason to remove a book form the libray shelves.     We all have a right to read, watch, and listen to anything we please. Having somebody you have never seen get a book, movie, or a magazine removed from the library because they find it a little offensive, is like having someone kick you because you don't have a lot of money. Many books from all over the world @CAPS4 be considered offensive to at least one person and that one maybe two people do not have any right to tell anyone what they can not read. Censorship in libraries is a horrible idea because not everyone will read that book or listen to that cd. Having a chance is all we need to read a book or listen to a song that might change our lives, for better or worse it should be our choice to read what we want.     Any material @CAPS4 be considered 'offensive' but most of it is not offensive just what people don't want their kids to read. Offensive or non-offensive materials can not be declared by a few people but by an entire country. What one man considers offensive another man considers to be life changing. Anything can make someone change and in order to have that chance we should have the freedom to read what ever we would like. If you find a book offensive remeber this you had a chance to read it, now give that chance to someone else.",C,C
1223,"@ORGANIZATION1, In my opinion computers are good for people. I believe this because many people get to see things that on their daily basis wouldnt. I think that computers have a positive effect on people. I think that many people now a days work alot so they might not have time to remember little things such as going to buy newspaper or they might not even have time to watch the news on tv, but because of computers they can read or see the same things but in less time. Some people have a job that includes computers so they could also read the newspaper on their computer while also working. This benefits sociaty its own way. I believe computers are very useful to everyone. C omputers can help people get in touch. They can keep in touch by using webcam and etc. It could also let them communicate. Computers allow people to see each other from different places in the world. It gives people a chanve to see the people you couldnt see from afar. In my opinion people can also learn from computers. Computers have many positive effects that are very important. They give people a chance to learn things. This can benefit sociaty because the more knowledge people have the better it is. It gives people who didnt get a chance to learn what they wanted to actually do so and learn it. Computers do benefit sociaty lets take @PERSON1 for example he says that @PERCENT1 of kids believe that computers have helped them in their own way. Many people can be bored at times but because of computers and the fun things it has such as games, videos... etc.. People get to actually spend some time doing something like @PERSON1 stated kids believe computers are helpful because by playing those games it can give them hand eye coordination and help them in different ways at the sametime. (takes away boredom and lets them get good hand eye coordination) Computers also benefit sociaty by letting people has such technology. Many time technology is needed in everyones life. Technology has helped many people and still continues to. Computers is one of the technology that helps people. Technology can teach people things that they do not even know they could do. In conclusion I believe computers have many great positive effects on people, and it also doesnt only benifit people that use this technology it benifits others in a way too. It gives everyone a chance to learn about things, and do them so I believe computers are a great thing to have.",B,B
1710,"Wouldn't you agree that computers have a great affect on people. The three reason why they have a good affect on people is because, it gives you good typing skills, its educational, and it helps you out with alot of things. The first reason why computers have a good affect on people is because computers help your typing skills. If you have a computer you will soon learn that your typing skills get very good. Each time you use the computer your hands ajust to the keys on the computer. Say if there is someone that wants to work with computers when they get older, well if they practice their typing on their computers at home they will be eligible for the job working with computers. Also computers could be good for the hearing impared. If the hearing impared use to the computers then they can get a @CAPS1 or @CAPS2 and chat with people online. This would be useful to them because since they could not hear what people say they can read what people say through the internet. Another reason why computers have a good affect on people is because they are very educational. In my opinion, computers are very educational because there are alot of websites that teach you facts about different places. For example, what food people eat in different countrys, or where that country is. A website that is the best for finding out accurate facts is www.Ask.com. Ask.com is the best website because it tells you what ever you want to know in a matter of seconds. Computers are also educational when it comes to school projects because of these amazing websites. The last reason why computers have a affect on people is because they help you with alot of things. They help you with alot of things because if you want to know how far @LOCATION2 is from @LOCATION1 then you can go on your pc and find out, or say that you lost the directions to your friends house and your on your way to their house if you brought your labtop you can go on the labtap and find where her house is from your labtop. I know your probably thinking there is such thing as a gps, well if you think about it gps's can be confusing, but your computer reads it out to you. Know your probably saying in your heads why don't you text/call @CAPS3/@CAPS4 if you think about it what if your friend does not talk clearly. In conclusion, wouldn't you agree that computers do have good effects on people. My three arguments are, they help your typing skill educational. They help you with things. please take my ideas into consideration.",B,D
3540,"Censorship is a law and it is commonly broken. You cannot censor any books, movies, music, or magazines. The law of censorship is usually broken in libraries. I feel that censorship affects the writers and school system.     In the US people have the right to expressed their beliefs and feelings on any type of topic that is brought up. Many libraries are taking away the right of that by not allowing certain books to not be read in classes or not allowing the students to watch certain types of movies. I think that this would offend the person whom wrote the book or the writter of the script for a movie. If they librarian doesn't want a certain type of book in her library then she shouldn't have that job or she shouldn't have books at all. Just because she doesn't like the genre of books doesn't mean that somebody else who comes in won't want to read it. If a teacher doesn't want her class to see a movie because it's something that she doesn't like then she shouldn't even show movies at all in her class.      In school we aren't allowed to read about certain topics in the library, because the school system feels that it is bad for us to know about. If we want to learn about something we should be able to. Maybe we don't want to learn about something the teacher is teaching us about. Do we take away everything the teacher used to learn about that topic? Do we take the teacher out of the classroom? No. We show respect and we read what they want us to read about and we listen to what they have to say about the topic. It's respect, we learnt that in kindergarden. I think that they should show us respect to and let us read and watch movies about the genres of books and movies they take away from us.      Censorship is illegal where we live. But why isn't it taken seriously by the government? I think that they need to realize that what they are allowing is discrimonation to the writer. We get in trouble if we virbally discrimonate somebody. So why are they not doing anything about the physical discrimonation? We should be able to have higher knowledge on a topic we feel the need to learn about. I think this law should actually be enforced instead of ignored. It isn't fair to us or the writter.",D,D
994,"Dear local newspaper, Have you even been on a computer too long & haven't spent time excersising, or haven't spent any time with your family? Well, that's a big problem here in the @LOCATION1. In my opinion, to make this problem better, people should only be allowed on the computer for a certain amount @ORGANIZATION1 time & after they enjoy themselves with a nice workout, time outside & most importantly with their families. I think this will make the problem better, because you can enjoy yourself a little bit more rather than getting home from school & shooting right to wherever your computer is & being on it for the rest @ORGANIZATION1 the night. I also think this will help the problem because it will also allow you to get better grades. If your on computer all the time & don't have any time to excersise, go outside, and bond with your family then that most likely means you have no time to do homework. By not doing homework, your grades could go lower & you most likely won't understand what you are learning in that class. This one problem ran also affect you so many other ways. The problem with computers & why people, mostly kids are so attached with them is because @ORGANIZATION1 websites such as twitter, facebook, youtube, etc. & kids are @CAPS1 to them. This is part @ORGANIZATION1 the problem because kids can't get off @ORGANIZATION1 them, they like it so much. This problem leads to the main problem because if parents say ""Time to get off... go get some fresh air."" the kid always goes ""one minute"" & the parents let them get away with that, but then that ""one minute"" turns into an hour at most. This is bad because by the time the kid gets off the computer, its dark out and they can't go run around outside. I think this is important because think that facebook & twitter should be limited amount @ORGANIZATION1 time and should log you off after @NUM1 minutes. In conclusion, this problem is a national issue & in my opinion should be a new law, that kids have to play outside, and spend time with their families before going onto any computer. As you can see having all these great websites leads into a problem with kids. Thanks for your time on reading why I think computers are a big problem here in the @ORGANIZATION1.",B,C
4770,"I personally think certain materials, such as books, music, movies, magazines, etc.; should not have to be removed from the shelves if they are found offensive. First of all how do we define offensive? Is it something that discrimnates a certain group of people? Is it something that creates negative attention? Is it something we don't like? Anybody can walk in a library and find something they did not like, but that does not automatically mean it is offensive.      The national geographic magazine often has pictures of naked people and so does the @CAPS1 magazine. So which one would we have to put censorship on? The answer is we don't put one because this would start a big arguement of which is offensive and which is not.It would cause a conflict of two different sides. It is only offensive when we make it offensive. We do not have to look at something we don't like.We all have a choice and we can choose not to pick up something we might think is offensive.     The @ORGANIZATION1 @MONTH1 not get along with the @CAPS2 but if both were in a library together with both of their holy books on the shelves, they cannot say one's book is offensive to another because it does not agree with theirs. We sometimes forget we have the ammendment that allows us to the freedom of speech and press. We @MONTH1 not like what one person publishes but it doesn't make their work offensive because it might be for a certain of group that likes it, which is not offensive to them.Everything in the library has a purpose and if it does not fit our purpose then there is no way it woud be offensive to us.     The library is a place for books, music, movies, magazines, etc..We come to the library to check out books for a research in order to learn. We also go to the library to read the newest book of a series. Putting a censorship on these things would not enable us to do these. We can't finish our research project because someone thought one book was offensive or we can't listen to new album @CAPS3.Dre released because some people think the lyrics are too offensive. Putting a censorship would upset the general public more than not having a censorship because if everyone can check out what they want from the library then everyone is content",B,C
541,"Dear Local Newspaper, Computers are a huge thing now adays. Almost everyone has one that they use. But why do some people think that it is hurting our society. This isn't right because you need it for education, people aren't on all day, and a job. So how could those things be harmful to society. Your right they can't. Every single person has had some type of education. But how can you have an education with out a computer. If you rae working and you need to get another degree for your job. You can't go during the day so you can find a school that has online schooling, for at night. That way you don't miss work and you still get your schooling. Another reason why is that a school project or essay. You might need the computer to search up things for a project. Or cite your sorces. What if you need to type an essay what do you do then. No computers no education and you will go and works at @CAPS1 or something. Where you don't need an education. But people aren't on all day so what does that do to society. Nothing at all. Kids and adults go outside and have fun. They go on the computer to check e-mails, play games, look at facebooks/myspaces. But they have enough responcibility to go out and get fresh air. And if they sit in side then it isn't your problem because it is their life and they want to live it their way. Not the way everyone else wants them to. They can make choices for thier self and don't need others, to do it for them. So it really shouldn't effect you at all. What if at you job you need the internet. Most office people have a computer to talk to others by e-mail or to fix problems. People who work at about need the computer to access your account to get your money. People that estimate the cost of a building need it for adding something or keeping a record. The video games are a perfect example because the programers use a computer to porgram what you want to happening the game and thet takes hours to complete. So how are computers harmful to society because I still don't see it. Education, people aren't on all day and a job are really good reason that computers should becept. So everyone I strongly encourage you to reconsider what could happen without computers.",C,C
3067,"How would you feel if you were at your local library and you found something with something offensive in it? Many people would not approve of having offensive materials in their library. The library is open to anyone and anyone could see the material. Library's should make sure there isn't anything offinsive in their materials before they put them on the shelf.         Everyone has access to the library in your district and can look at anything that is there. A lot of stuff that can be found in your library could be offensive; but how would people know what is offensive and what isn't? Library's shouldn't have that accessable. If they still have it in your library, then it should have a warning on it or be on a high shelf. Library's should be aware of what they are putting on the shelves and know if it is appropriate or not.         Furthermore, children also have access to the public library. Most of the time the child will have an adult with them but sometimes they can pick up something before you can stop them. If there is something offensive in a child's reach, they might grab it and see whats in it. Most librarys have a childrens section where you can trust that there isn't anything offensive in it. Not all children will just go to the childrens section so there shouldn't be offensive material in library's or at least in childrens reach.         Lastly, librarys choose what they put on the shelves and they never know who will look at it. If there is offensive material in their stuff then anyone can see it and it could put a negative thought in some peoples heads. There are some people who are mature enough to see the offensive material but there are others who can't. Thoes that can't, it @MONTH1 reflect something negative on them and it @MONTH1 cause problems. Therefore, there should not be offinsive material in librarys.     In @CAPS1, librarys should not supply offinsive material. If there are people that want to see that kind of stuff there are other ways of getting that material. There shouldn't be access to that in your library because everyone can see it and you don't know how it will effect them. If there is going to be offinsive material in your library there should be an adult area where only people over the age of @NUM1 can enter. If there is something offinsive that is open to anyone, hopefully one day librarys will elimanate them.",C,C
3776,"Without books we all would not know what we know now.Its just like saying without a heart your body will still function. Books today are basically telling you real life things that happen or can happen if you do anything. Personally books are made for a reason, whether some people like it or not. Books help you get a better understanding of many things someone else @MONTH1 not know,and or understand.The same thing goes for musis, movies, and magazines.      I clearly understand where some parents, guardians, and caregivers come from, but they have to realize that everything they think is wrong for our society today really is helping the next person. Also someone else is thinking different then they are. Books are another way of learning as well, they all are not bad for the younger or whosoever it @MONTH1 be. They also help you get a better meaning of alot of things. I am not only going to say that books are most peoples main problem, but there are some movies, music,and magazines. But some tell you what age it is suitable for. For movies they tell you things like '@NUM1, @CAPS1' and other things like that. Also for music all you have to do is look at the songs on the back or they have them with or without anything bad on it. Magazines they have many different varieties of things for all ages and you pick the ones you want for you or your child.     Everything is not all bad, it is what you feel is right for your child or whosoever it @MONTH1 be. You can not blame others for what they feel needs to be heard or said to some. You have to look outside the box and know that there are people who really need to hear, see, and or do. Just to better themselves as a individual. People are so quick to judge the next but really don't try to understand that everyone needs help and that just because your life or whatever @MONTH1 seem to be heading in the right direction at that time doesn't mean someone elses can't change.Those things are there for a reason if you dont like it then try a better way to get away from it.     Without those things in our life I really can see this world falling apart. We barely understand what some of the books, music, movies, and magazines are talking about so just try to  picture all that being taken away. Its not a pretty site, accept the things that we have now and use them to the best of your ability. They all are there for a reason.",C,C
1542,"Do you remember school projects sitting down bored and watching your @CAPS1 stations or sitting in the doctors office waiting bored out of your mind? Well no more! Since the computer was invented there have been many many advancements and all of those things are gone. There was once a time when the only way to do a project on a country was to look in the paper untill you found something now with computer advancements you can enter a country's came into google, a search site, and up comes @NUM1 things on that country. In fact @PERSON1 a expert on computers and inventor of one of the most advanced computers on earth says that searching for information is now @PERCENT1 to @PERCENT2 eisier depending on the topic. Also you no longer have to work a redundunt type write that always makes mistakes that you have to retype. You can just use @ORGANIZATION1 and you type your essay. Anything speelled wrong is underlined in red so you only rarely have a spelling mistake. As a result of this increase in knolage, from a learning stand point computers are extremly good for mankind. My second reason that computers are extremely good for us is that they are entertaining. On your new laptop you can go on miniclip or addicting games, both gaming websites and play games. These game while not only are fun improve handeye coordination which helps with sports, driving, writirs and many other things. More advanced gaming computers called consoles such as the @CAPS2-box @NUM2, by @ORGANIZATION1, the @NUM3, the @CAPS3 by the @CAPS4 provide exteme gaming experience. One of the more recent games for these consoles is called @CAPS5 of @CAPS6! Modern @CAPS7 @NUM4. This game has an online system where you can talk to and play against people all around the world. Not only that but advanced games such as @CAPS5 of @CAPS6 improve eyesight. Studies show that playing a high action game @NUM4 hrs a day will improve eyesight more than eating @NUM6 serving carrots a day. My final reason that computers are good for you is that they take boring waits. If you've everyone to @CAPS10 you know that the lime can be @NUM4 hrs long. People used to wait that just standing there. Now people can pull out their @CAPS11 or @NUM8 player and listen to music. The @CAPS11 can take videos and pictures as well as play music, videos and games. If you are lucky enough to have an I touch you can check email, stocks, weather and news right on your @CAPS13 as well as buy songs which can be @NUM9 cheaper than @CAPS14. In conclusion all of this advantage in technology benifits us greatly. We can now learn about new exiting things have fun while improving eyesight and we don't have to wait.",B,D
